Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1991","1991","3050","FAO TIER 1","kilotonnes","0.2551","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1995","1995","3050","FAO TIER 1","kilotonnes","0.2079","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kilotonnes","0.2734","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2005","2005","3050","FAO TIER 1","kilotonnes","0.2944","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2011","2011","3050","FAO TIER 1","kilotonnes","0.319","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2015","2015","3050","FAO TIER 1","kilotonnes","0.232","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kilotonnes","0.2091","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","1961","1961","3050","FAO TIER 1","kilotonnes","0.0668","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","1965","1965","3050","FAO TIER 1","kilotonnes","0.0787","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","1971","1971","3050","FAO TIER 1","kilotonnes","0.1144","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","1975","1975","3050","FAO TIER 1","kilotonnes","0.1309","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","1981","1981","3050","FAO TIER 1","kilotonnes","0.1288","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","1985","1985","3050","FAO TIER 1","kilotonnes","0.1313","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kilotonnes","0.1448","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kilotonnes","0.1602","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kilotonnes","0.1423","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kilotonnes","0.152","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kilotonnes","0.1602","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kilotonnes","0.1562","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7234","Direct emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kilotonnes","0.175","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7225","Emissions (CH4)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","0.0206","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7273","Emissions (CO2)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","116.4744","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7225","Emissions (CH4)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","0.0294","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7273","Emissions (CO2)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","166.1946","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7225","Emissions (CH4)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","0.036","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7273","Emissions (CO2)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","200.546","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7225","Emissions (CH4)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","0.045","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7273","Emissions (CO2)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","228.8143","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7225","Emissions (CH4)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","0.0392","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7273","Emissions (CO2)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","218.056","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7225","Emissions (CH4)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","0.0416","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7273","Emissions (CO2)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","223.934","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7225","Emissions (CH4)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","0.0316","Fc","Calculated data",""
"GT","Emissions Totals","60","El Salvador","7273","Emissions (CO2)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","237.9714","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","0.0119","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kilotonnes","0.0136","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","0.0153","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","0.0174","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kilotonnes","0.0185","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","1985","1985","3050","FAO TIER 1","kilotonnes","0.0198","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","1991","1991","3050","FAO TIER 1","kilotonnes","0.0219","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","0.0232","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","0.0253","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","0.0256","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","0.0267","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","0.0278","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","0.0285","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1961","1961","3050","FAO TIER 1","kilotonnes","0.0008","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1965","1965","3050","FAO TIER 1","kilotonnes","0.0012","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1971","1971","3050","FAO TIER 1","kilotonnes","0.0013","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1975","1975","3050","FAO TIER 1","kilotonnes","0.0014","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1981","1981","3050","FAO TIER 1","kilotonnes","0.0015","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1985","1985","3050","FAO TIER 1","kilotonnes","0.0016","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1991","1991","3050","FAO TIER 1","kilotonnes","0.0017","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1995","1995","3050","FAO TIER 1","kilotonnes","0.0019","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kilotonnes","0.0021","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2005","2005","3050","FAO TIER 1","kilotonnes","0.0021","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2011","2011","3050","FAO TIER 1","kilotonnes","0.0022","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2015","2015","3050","FAO TIER 1","kilotonnes","0.0023","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kilotonnes","0.0024","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","0.0002","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7273","Emissions (CO2)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","2.3893","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","0.0003","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7273","Emissions (CO2)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","3.2115","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","0.0006","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7273","Emissions (CO2)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","7.101","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","0.002","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7273","Emissions (CO2)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","25.0499","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","0.0026","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7273","Emissions (CO2)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","33.0089","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","0.0041","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7273","Emissions (CO2)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","52.0997","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7225","Emissions (CH4)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","0.0052","Fc","Calculated data",""
"GT","Emissions Totals","61","Equatorial Guinea","7273","Emissions (CO2)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","65.4284","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7225","Emissions (CH4)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","2.8002","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7225","Emissions (CH4)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","3.5893","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7225","Emissions (CH4)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","3.6312","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","3.804","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","3.9118","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","4.0012","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1995","1995","3050","FAO TIER 1","kilotonnes","0.0447","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kilotonnes","0.0658","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2005","2005","3050","FAO TIER 1","kilotonnes","0.088","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2011","2011","3050","FAO TIER 1","kilotonnes","0.0937","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2015","2015","3050","FAO TIER 1","kilotonnes","0.0951","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kilotonnes","0.0961","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7234","Direct emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kilotonnes","0.047","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7234","Direct emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kilotonnes","0.0657","Fc","Calculated data",""
"GT","Emissions Totals","178","Eritrea","7234","Direct emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kilotonnes","0.0898","Fc","Calculated data",""
